Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2660.88,4270277,93.39,30161,1549.94
astar,true,2849.55,4253573,93.03,30161,1901.15
bfs,true,1534.11,4270302,93.40,30161,2284.33
dfs,true,607.89,1974445,43.18,30161,1258.54
wallFollower,true,2079.00,4890144,106.95,30161,2273.07
dijkstra,false,5843.40,4780808,95.48,5082,1628.30
astar,false,3224.72,2483218,49.60,5124,1779.63
bfs,false,1530.23,4780980,95.49,5082,1708.77
dfs,false,594.86,2070035,41.34,320561,1256.21
wallFollower,false,70.20,86982,1.74,35070,405.52
