Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,427.76,810417,88.93,10760,281.01
astar,true,498.72,834782,91.61,10760,272.62
bfs,true,306.86,810411,88.93,10760,333.84
dfs,true,161.53,550370,60.40,10760,280.49
wallFollower,true,292.25,648712,71.19,10760,400.36
dijkstra,false,729.77,952604,95.48,2297,258.25
astar,false,480.11,552565,55.38,2338,237.93
bfs,false,258.46,952672,95.49,2297,269.86
dfs,false,129.39,414410,41.54,65342,218.03
wallFollower,false,114.83,235243,23.58,17002,121.16
