Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,16012.09,14064376,98.27,35237,4760.40
astar,true,13104.70,14120822,98.67,35237,4071.49
bfs,true,9075.45,14064373,98.27,35237,6259.69
dfs,true,3483.33,8643760,60.40,35237,4907.16
wallFollower,true,3449.28,11369802,79.45,35237,5586.14
dijkstra,false,18900.00,14531253,99.18,30914,6184.70
astar,false,14195.34,14624861,99.82,30914,6561.88
bfs,false,9843.65,14531257,99.18,30914,8462.82
dfs,false,3081.98,7301846,49.84,215339,5164.98
wallFollower,false,5766.37,17248254,117.72,989388,8091.09
