Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,30.15,59616,97.33,1841,14.23
astar,true,33.20,60103,98.13,1841,12.69
bfs,true,25.46,59617,97.34,1841,19.65
dfs,true,15.34,27091,44.23,1841,5.68
wallFollower,true,21.32,70061,114.39,1841,18.66
dijkstra,false,32.04,61187,97.59,1559,19.28
astar,false,32.88,61970,98.84,1559,21.49
bfs,false,23.79,61188,97.60,1559,25.10
dfs,false,12.18,29211,46.59,3087,13.17
wallFollower,false,22.56,74821,119.34,5255,23.88
