Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,297.39,489831,97.97,5595,65.18
astar,true,290.55,492548,98.51,5595,140.24
bfs,true,200.05,489832,97.97,5595,236.22
dfs,true,121.97,310093,62.02,5595,176.13
wallFollower,true,104.99,384884,76.98,5595,161.69
dijkstra,false,315.00,505981,98.84,4540,170.25
astar,false,300.01,509812,99.59,4540,164.01
bfs,false,223.79,505980,98.84,4540,260.72
dfs,false,104.57,243870,47.64,10554,151.63
wallFollower,false,166.65,515948,100.79,38231,210.15
