Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,7841.861,3869351,46.04,26213,6406.13
astar,true,20285.841,8270099,98.40,26213,1803.69
bfs,true,7113.443,8231156,97.93,26213,6900.19
dfs,true,1814.966,3819654,45.45,26213,3237.85
wallFollower,true,3431.423,9196835,109.42,26213,5763.98
dijkstra,false,15675.807,6187776,71.91,35965,7730.81
astar,false,33267.236,8507082,98.86,21440,5892.95
bfs,false,8834.627,8488198,98.64,21440,7693.83
dfs,false,2767.103,5159934,59.97,63457,4603.32
wallFollower,false,3549.531,9290691,107.97,631156,5506.92
