Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1800.89,2365955,97.77,13081,1135.79
astar,true,1638.49,2376167,98.19,13081,1138.09
bfs,true,1163.82,2365960,97.77,13081,1189.79
dfs,true,507.65,1254069,51.82,13081,1047.05
wallFollower,true,708.31,2343414,96.84,13081,1312.79
dijkstra,false,1957.82,2439849,98.48,10927,713.42
astar,false,1661.87,2460858,99.33,10927,652.87
bfs,false,1150.23,2439857,98.48,10927,697.09
dfs,false,438.05,1030573,41.60,31549,688.16
wallFollower,false,661.58,2142890,86.49,181194,965.12
