Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5552.87,6005836,98.05,22080,2390.91
astar,true,4718.63,6027546,98.41,22080,2276.64
bfs,true,3376.53,6005836,98.05,22080,2861.64
dfs,true,1286.95,3073293,50.18,22080,2032.24
wallFollower,true,1799.92,6119745,99.91,22080,3008.45
dijkstra,false,6337.91,6192371,98.75,17637,2717.06
astar,false,5079.47,6236465,99.46,17637,2851.71
bfs,false,3312.22,6192378,98.75,17637,3779.18
dfs,false,1654.96,3513676,56.03,40993,3121.17
wallFollower,false,2068.63,6494887,103.58,485586,3933.35
