Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1709.41,2944334,94.22,23852,1437.72
astar,true,1825.25,2900343,92.81,23852,1176.02
bfs,true,1042.17,2944322,94.22,23852,1314.33
dfs,true,443.66,1478458,47.31,23852,854.76
wallFollower,true,1314.78,3180902,101.79,23852,1481.43
dijkstra,false,3534.77,3274250,95.69,4224,1252.65
astar,false,2359.52,2084334,60.91,4271,1152.52
bfs,false,961.44,3274252,95.69,4224,1428.90
dfs,false,306.04,820510,23.98,197505,488.39
wallFollower,false,561.51,1415708,41.38,30239,675.13
