Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,7684.48,7808548,97.61,25175,2376.90
astar,true,6377.49,7843447,98.04,25175,2343.65
bfs,true,4700.16,7808554,97.61,25175,2180.12
dfs,true,1683.96,4074561,50.93,25175,1810.63
wallFollower,true,2377.18,7872143,98.40,25175,2851.73
dijkstra,false,8585.27,8082283,98.68,20876,3586.33
astar,false,6649.31,8139952,99.39,20876,4203.91
bfs,false,4301.39,8082281,98.68,20876,4556.45
dfs,false,998.65,2234178,27.28,60580,2118.71
wallFollower,false,2592.19,8424517,102.86,630644,4186.28
