Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2887.39,4616260,93.05,30879,1761.41
astar,true,3008.78,4572862,92.17,30879,1631.00
bfs,true,1798.74,4616267,93.05,30879,2326.34
dfs,true,804.61,2337254,47.11,30879,1363.86
wallFollower,true,1757.63,4093956,82.52,30879,2034.28
dijkstra,false,6457.27,5180244,95.35,5280,1831.61
astar,false,3552.19,2696745,49.64,5350,1716.41
bfs,false,1654.22,5180136,95.35,5280,2080.87
dfs,false,558.16,1678902,30.90,292014,1018.82
wallFollower,false,86.07,101029,1.86,39478,519.91
