Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1128.81,2038792,94.80,19260,985.01
astar,true,1274.04,2106272,97.93,19260,807.70
bfs,true,741.48,2038786,94.79,19260,1079.71
dfs,true,324.56,1138931,52.96,19260,737.86
wallFollower,true,929.34,2289610,106.46,19260,1080.97
dijkstra,false,2164.11,2242873,95.24,3497,664.18
astar,false,1493.50,1431420,60.78,3537,473.47
bfs,false,645.72,2242966,95.25,3497,829.02
dfs,false,225.75,743789,31.58,117872,400.26
wallFollower,false,220.01,524941,22.29,26022,207.17
