Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,201.37,353450,97.84,5062,165.29
astar,true,204.69,355401,98.38,5062,134.99
bfs,true,150.48,353448,97.84,5062,186.55
dfs,true,88.57,232834,64.45,5062,121.58
wallFollower,true,81.98,261862,72.49,5062,138.72
dijkstra,false,229.06,365388,98.80,3811,67.22
astar,false,220.93,368763,99.72,3811,85.73
bfs,false,159.10,365389,98.80,3811,176.92
dfs,false,82.24,158479,42.85,9029,94.19
wallFollower,false,132.64,449862,121.65,28322,139.47
