Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5755.69,8675502,91.70,43979,4290.58
astar,true,6234.71,9135897,96.56,43979,3750.65
bfs,true,3353.15,8675527,91.70,43979,4654.04
dfs,true,1349.34,4001399,42.29,43979,2853.88
wallFollower,true,3891.11,9610746,101.58,43979,3178.87
dijkstra,false,15822.95,9872347,95.29,7269,3183.88
astar,false,10110.75,6289579,60.71,7332,2990.58
bfs,false,3401.80,9872711,95.29,7269,2371.08
dfs,false,883.91,2938127,28.36,579266,1507.00
wallFollower,false,953.37,2185276,21.09,54078,1407.00
