Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4320.21,6623140,94.20,37936,3763.57
astar,true,4750.80,6839688,97.28,37936,2932.42
bfs,true,2617.10,6623128,94.20,37936,3895.40
dfs,true,1166.78,3963052,56.36,37936,2740.92
wallFollower,true,3338.03,7976577,113.44,37936,3244.38
dijkstra,false,10840.81,7338702,95.31,6281,1625.84
astar,false,5450.74,3386668,43.98,6361,2999.47
bfs,false,2752.52,7339198,95.32,6281,2319.88
dfs,false,1066.55,3593203,46.67,407583,1388.59
wallFollower,false,1978.78,4672198,60.68,46495,1810.53
