Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,7823.97,11051078,93.04,51599,5298.30
astar,true,8128.97,11553389,97.27,51599,4670.73
bfs,true,4533.11,11051089,93.04,51599,5731.45
dfs,true,1762.53,5716542,48.13,51599,3647.38
wallFollower,true,4874.31,11846472,99.74,51599,6177.28
dijkstra,false,21664.41,12393605,95.28,8137,3877.65
astar,false,14802.04,8630376,66.35,8207,4157.82
bfs,false,4378.00,12393822,95.28,8137,4349.51
dfs,false,1276.25,3364685,25.87,722482,1856.18
wallFollower,false,1076.40,2729464,20.98,61139,1642.79
