Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5444.84,8002390,90.73,41625,4947.09
astar,true,5844.26,8489996,96.26,41625,4241.87
bfs,true,3153.46,8002441,90.73,41625,4252.88
dfs,true,942.48,3116253,35.33,41625,2309.02
wallFollower,true,4591.69,12139266,137.63,41625,4414.67
dijkstra,false,14242.83,9212019,95.38,7040,2588.58
astar,false,6925.29,4246780,43.97,7109,3381.16
bfs,false,3140.18,9212367,95.38,7040,3546.57
dfs,false,872.22,2540867,26.31,557866,1337.35
wallFollower,false,780.39,2042568,21.15,53318,1271.63
