Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6575.648,3567975,44.60,25343,4352.54
astar,true,18915.193,7869764,98.37,25343,3678.02
bfs,true,6060.062,7841819,98.02,25343,5050.49
dfs,true,2104.064,4126715,51.58,25343,3475.61
wallFollower,true,2813.294,7767486,97.09,25343,3998.00
dijkstra,false,12518.727,5253305,64.14,38188,6495.84
astar,false,30125.869,8117628,99.11,20777,5460.66
bfs,false,8081.822,8098540,98.88,20777,6331.39
dfs,false,1756.488,3545164,43.28,59757,3400.83
wallFollower,false,2948.892,7564551,92.36,600149,5379.32
