Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2332.63,2952081,98.36,15135,785.09
astar,true,2106.28,2963712,98.75,15135,970.55
bfs,true,1457.50,2952086,98.36,15135,1516.77
dfs,true,587.39,1574901,52.47,15135,1071.07
wallFollower,true,859.07,2866166,95.50,15135,963.49
dijkstra,false,2656.05,3034122,98.75,11914,1026.89
astar,false,2206.28,3057948,99.52,11914,935.61
bfs,false,1545.54,3034134,98.75,11914,1256.85
dfs,false,700.57,1696700,55.22,29814,1047.42
wallFollower,false,1022.61,3063929,99.72,231320,1487.90
