Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,716.90,1265006,92.93,14569,352.94
astar,true,757.05,1235655,90.77,14569,398.70
bfs,true,444.77,1265004,92.93,14569,611.90
dfs,true,204.89,658013,48.34,14569,287.07
wallFollower,true,640.28,1510840,110.99,14569,398.48
dijkstra,false,1191.71,1430636,95.98,2810,524.22
astar,false,777.85,828222,55.57,2857,502.22
bfs,false,409.91,1430652,95.98,2810,559.17
dfs,false,150.19,468519,31.43,90054,271.16
wallFollower,false,145.31,346216,23.23,21953,251.34
