Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,134.89,238901,97.51,3961,42.40
astar,true,140.90,240630,98.22,3961,44.75
bfs,true,102.09,238902,97.51,3961,101.29
dfs,true,44.28,119515,48.78,3961,31.30
wallFollower,true,78.04,254855,104.02,3961,56.80
dijkstra,false,135.50,244939,97.66,3015,88.87
astar,false,135.37,247424,98.65,3015,53.21
bfs,false,105.92,244941,97.66,3015,94.99
dfs,false,41.75,98212,39.16,6789,63.71
wallFollower,false,79.18,230638,91.95,19017,95.52
