Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,401.29,650916,98.44,6809,231.28
astar,true,397.26,653574,98.84,6809,171.77
bfs,true,277.36,650913,98.44,6809,311.00
dfs,true,168.04,417972,63.21,6809,232.73
wallFollower,true,155.65,492878,74.54,6809,246.86
dijkstra,false,436.54,664301,98.14,5375,144.92
astar,false,418.29,671286,99.17,5375,150.68
bfs,false,304.27,664305,98.14,5375,234.51
dfs,false,168.26,305343,45.11,11398,146.57
wallFollower,false,216.43,669556,98.91,51423,213.56
