Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6877.10,10263560,93.96,50541,5046.45
astar,true,7424.76,10642531,97.43,50541,5262.63
bfs,true,4179.06,10263579,93.96,50541,5303.64
dfs,true,1316.59,4556997,41.72,50541,3165.79
wallFollower,true,4184.43,10202502,93.40,50541,5389.69
dijkstra,false,19748.80,11419598,95.47,7825,4022.56
astar,false,10644.03,5931886,49.59,7903,4270.96
bfs,false,4607.96,11419688,95.47,7825,4172.44
dfs,false,1062.53,3334640,27.88,589677,1962.12
wallFollower,false,3706.41,9601358,80.27,60036,2686.88
