Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6474.89,6720333,98.18,23625,1642.64
astar,true,5453.70,6744155,98.53,23625,1689.22
bfs,true,3667.25,6720332,98.18,23625,3515.46
dfs,true,1386.92,3492530,51.02,23625,1634.51
wallFollower,true,2057.70,6725889,98.26,23625,2784.28
dijkstra,false,7301.26,6923441,98.80,19629,3016.64
astar,false,5706.24,6971248,99.48,19629,2864.64
bfs,false,3922.06,6923443,98.80,19629,3000.39
dfs,false,1172.70,2786148,39.76,52825,2089.91
wallFollower,false,2287.15,7380362,105.32,533041,3341.07
