Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2110.31,3630470,94.36,27653,1282.30
astar,true,2358.13,3758513,97.69,27653,1270.34
bfs,true,1296.84,3630489,94.36,27653,1672.75
dfs,true,469.12,1505408,39.13,27653,1050.98
wallFollower,true,1264.97,2988662,77.68,27653,1303.03
dijkstra,false,4743.75,4023725,95.50,4673,1202.02
astar,false,3375.46,2796231,66.37,4713,1330.40
bfs,false,1247.98,4023768,95.50,4673,1655.82
dfs,false,582.85,1850336,43.92,205823,1022.73
wallFollower,false,422.21,910634,21.62,34349,479.78
