Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,10164.22,14443147,94.66,62545,4044.97
astar,true,10641.66,14910225,97.73,62545,3976.78
bfs,true,5850.05,14443165,94.66,62545,4741.33
dfs,true,2359.47,7492296,49.11,62545,3905.33
wallFollower,true,5606.84,13242638,86.80,62545,5480.31
dijkstra,false,30545.25,15894845,95.13,9205,3280.65
astar,false,15948.58,8259476,49.43,9287,3296.01
bfs,false,5818.03,15894726,95.13,9205,5652.10
dfs,false,1507.87,4280657,25.62,1003873,2546.36
wallFollower,false,93.97,163422,0.98,65521,1019.62
