Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1760.804,780666,57.35,9431,1100.00
astar,true,3483.738,1324858,97.33,9431,1070.87
bfs,true,1466.605,1335764,98.13,9431,1533.39
dfs,true,987.351,919342,67.54,9431,1289.66
wallFollower,true,741.909,893135,65.61,9431,954.94
dijkstra,false,2467.077,921796,66.15,13630,1624.62
astar,false,4802.601,1369039,98.24,7966,1042.73
bfs,false,1724.840,1373872,98.58,7966,1860.77
dfs,false,757.163,669128,48.01,15589,1016.35
wallFollower,false,1583.367,1687181,121.07,109750,1533.64
