Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,471.41,1636200,98.36,23863,805.47
astar,true,444.16,1642291,98.73,23863,759.64
bfs,true,340.66,1636204,98.36,23863,665.01
dfs,true,120.10,678244,40.77,23863,583.78
wallFollower,true,228.97,1994318,119.89,23863,702.70
dijkstra,false,675.31,1820699,99.96,4349,858.42
astar,false,453.84,1853820,101.78,4352,916.41
bfs,false,296.46,1820699,99.96,4349,648.73
dfs,false,52.50,246177,13.52,23324,258.45
wallFollower,false,277.04,1952639,107.21,529620,626.36
