Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2762.90,8261374,99.55,63339,4040.91
astar,true,2617.84,8267459,99.62,63339,3934.93
bfs,true,1879.63,8261368,99.55,63339,3470.01
dfs,true,642.39,3655289,44.05,63339,2342.58
wallFollower,true,1106.23,9349718,112.66,63339,3304.79
dijkstra,false,4958.16,9084588,99.96,9657,3681.13
astar,false,2630.99,9249787,101.78,9658,3695.45
bfs,false,1653.28,9084588,99.96,9657,3517.57
dfs,false,389.67,1902666,20.94,47683,1493.18
wallFollower,false,1429.26,9672119,106.43,2645414,3083.96
