Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2261.29,6818116,99.61,54102,2279.71
astar,true,2071.56,6825280,99.71,54102,2199.63
bfs,true,1492.82,6818117,99.61,54102,2441.02
dfs,true,552.13,3452528,50.44,54102,2330.67
wallFollower,true,780.32,6838965,99.91,54102,2928.68
dijkstra,false,3892.84,7492693,99.96,8797,3372.17
astar,false,2079.55,7629370,101.79,8799,3302.01
bfs,false,1331.31,7492692,99.96,8797,2613.78
dfs,false,488.77,2558545,34.13,42968,1761.76
wallFollower,false,1175.21,7956604,106.15,2186678,2472.48
