Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1161.05,3761420,99.48,37147,1411.83
astar,true,1061.49,3770607,99.72,37147,1371.58
bfs,true,792.83,3761423,99.48,37147,1185.22
dfs,true,266.66,1678720,44.40,37147,1169.97
wallFollower,true,484.92,4242012,112.19,37147,1356.98
dijkstra,false,1825.09,4138930,99.96,6539,1613.71
astar,false,1052.21,4214450,101.79,6540,1781.43
bfs,false,689.64,4138930,99.96,6539,1437.63
dfs,false,203.53,1062955,25.67,34446,824.50
wallFollower,false,660.16,4395454,106.16,1191431,1667.22
