Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,83.04,330864,97.46,8740,162.16
astar,true,82.87,334471,98.52,8740,153.04
bfs,true,66.65,330866,97.46,8740,146.92
dfs,true,23.87,141307,41.62,8740,99.85
wallFollower,true,46.09,405023,119.30,8740,170.51
dijkstra,false,108.17,371434,99.95,1977,169.25
astar,false,85.01,378166,101.76,1979,171.17
bfs,false,59.80,371435,99.95,1977,139.20
dfs,false,23.34,125398,33.74,8874,116.26
wallFollower,false,55.93,410021,110.33,107328,187.43
