Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1356.81,4332869,99.58,41020,1752.57
astar,true,1247.95,4337354,99.68,41020,1643.91
bfs,true,944.80,4332872,99.58,41020,1429.35
dfs,true,324.08,1996041,45.87,41020,1458.37
wallFollower,true,528.05,4751406,109.20,41020,2029.29
dijkstra,false,2174.36,4763166,99.96,7014,1783.07
astar,false,1219.26,4850115,101.79,7018,1884.07
bfs,false,800.88,4763166,99.96,7014,2037.79
dfs,false,235.35,1244428,26.12,37150,906.59
wallFollower,false,758.87,5102194,107.08,1387397,2025.66
