Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1671.45,5255013,99.50,47811,1946.12
astar,true,1530.40,5258881,99.58,47811,2301.48
bfs,true,1127.08,5255013,99.50,47811,1855.21
dfs,true,318.13,1945691,36.84,47811,1459.40
wallFollower,true,738.13,6718758,127.22,47811,1623.34
dijkstra,false,2748.80,5780882,99.96,7714,2589.11
astar,false,1476.93,5886515,101.79,7714,2599.78
bfs,false,962.63,5780884,99.96,7714,1910.69
dfs,false,259.19,1297395,22.43,39620,885.34
wallFollower,false,878.57,6166916,106.64,1679078,1694.59
