Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,179.64,674952,97.94,13683,297.34
astar,true,172.79,679457,98.60,13683,269.36
bfs,true,138.18,674958,97.94,13683,223.35
dfs,true,45.13,274775,39.87,13683,203.15
wallFollower,true,98.04,840895,122.02,13683,302.50
dijkstra,false,243.33,754172,99.96,2832,294.53
astar,false,180.19,767870,101.78,2833,295.99
bfs,false,126.90,754172,99.96,2832,298.66
dfs,false,54.23,289760,38.41,13144,163.01
wallFollower,false,118.91,823463,109.14,214772,357.07
