Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,252.50,900664,98.84,16001,389.04
astar,true,246.78,905197,99.34,16001,375.87
bfs,true,186.52,900668,98.84,16001,356.64
dfs,true,87.55,516384,56.67,16001,247.91
wallFollower,true,95.37,805686,88.42,16001,413.81
dijkstra,false,329.47,997251,99.96,3232,495.90
astar,false,234.52,1015476,101.79,3232,464.39
bfs,false,161.71,997252,99.96,3232,334.12
dfs,false,40.23,194909,19.54,15434,147.66
wallFollower,false,155.11,1073580,107.61,281424,443.27
