Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1658.47,5174442,99.56,47236,1836.72
astar,true,1505.45,5179556,99.66,47236,2087.29
bfs,true,1110.27,5174443,99.56,47236,1915.49
dfs,true,300.39,1770735,34.07,47236,1100.76
wallFollower,true,771.62,6899774,132.76,47236,1701.40
dijkstra,false,2761.44,5688980,99.96,7666,2212.08
astar,false,1563.21,5792796,101.79,7668,2026.27
bfs,false,1016.82,5688980,99.96,7666,2206.69
dfs,false,470.04,2460195,43.23,37376,1480.23
wallFollower,false,916.80,6013225,105.66,1657024,2293.73
