Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,945.62,3166723,99.42,35531,1408.36
astar,true,867.71,3169397,99.50,35531,1341.90
bfs,true,653.08,3166725,99.42,35531,1110.56
dfs,true,314.88,1935363,60.76,35531,1157.90
wallFollower,true,288.38,2535334,79.60,35531,1335.38
dijkstra,false,1493.66,3486536,99.96,6001,1909.20
astar,false,911.13,3549915,101.78,6002,1823.66
bfs,false,622.62,3486537,99.96,6001,1502.16
dfs,false,248.47,1308375,37.51,32733,1050.81
wallFollower,false,569.40,3691010,105.83,1008661,1406.99
