Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,734.49,2514355,99.33,29849,1188.35
astar,true,688.62,2517068,99.44,29849,1128.00
bfs,true,520.28,2514356,99.33,29849,850.96
dfs,true,189.52,1121754,44.32,29849,965.10
wallFollower,true,324.26,2845916,112.43,29849,1058.33
dijkstra,false,1122.92,2770790,99.96,5363,1421.62
astar,false,707.48,2821080,101.78,5365,1399.83
bfs,false,469.08,2770790,99.96,5363,989.65
dfs,false,153.19,764583,27.59,26890,559.14
wallFollower,false,447.11,2967412,107.06,810355,1126.09
