Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1816.71,5674300,99.69,50315,2538.24
astar,true,1650.77,5680100,99.79,50315,2434.28
bfs,true,1226.94,5674300,99.69,50315,1718.41
dfs,true,449.55,2599785,45.67,50315,1458.50
wallFollower,true,712.78,6233010,109.51,50315,2813.07
dijkstra,false,3063.14,6230694,99.96,8002,2642.97
astar,false,1680.44,6344370,101.79,8003,2411.07
bfs,false,1098.43,6230692,99.96,8002,2561.55
dfs,false,345.37,1606510,25.78,44391,1147.65
wallFollower,false,997.91,6538197,104.90,1820085,2443.59
