Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,487.89,1697831,99.22,23252,829.44
astar,true,474.42,1701287,99.42,23252,794.11
bfs,true,359.56,1697828,99.22,23252,825.80
dfs,true,162.10,989670,57.83,23252,619.00
wallFollower,true,175.40,1466302,85.69,23252,603.60
dijkstra,false,700.35,1872955,99.96,4381,735.84
astar,false,464.62,1907027,101.78,4382,662.78
bfs,false,311.92,1872956,99.96,4381,708.96
dfs,false,80.11,419012,22.36,21578,345.74
wallFollower,false,283.60,1997499,106.61,536853,655.35
