Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2477.13,7661294,99.51,58751,3571.84
astar,true,2272.37,7668662,99.61,58751,3094.29
bfs,true,1647.22,7661295,99.51,58751,2440.15
dfs,true,607.98,3648863,47.39,58751,2129.04
wallFollower,true,965.28,8158663,105.97,58751,3336.05
dijkstra,false,4525.50,8427986,99.96,9313,3602.58
astar,false,2424.97,8581453,101.78,9315,3453.56
bfs,false,1593.47,8427986,99.96,9313,3180.13
dfs,false,284.74,1328108,15.75,50677,914.59
wallFollower,false,1339.82,9036525,107.18,2450280,2880.66
