Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1940.74,6087717,99.39,50186,3396.67
astar,true,1793.00,6094419,99.50,50186,3201.37
bfs,true,1314.14,6087719,99.39,50186,2679.07
dfs,true,480.15,2789360,45.54,50186,2246.84
wallFollower,true,825.26,6718663,109.69,50186,2522.99
dijkstra,false,3418.74,6704756,99.96,8303,1963.28
astar,false,1920.66,6827141,101.79,8304,2045.17
bfs,false,1196.34,6704757,99.96,8303,2328.82
dfs,false,383.17,1872638,27.92,39009,1636.11
wallFollower,false,1066.75,7169732,106.90,1950261,1973.69
