Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2427.26,7241930,99.05,57861,2069.78
astar,true,2250.13,7256297,99.25,57861,2020.77
bfs,true,1606.58,7241929,99.05,57861,2216.24
dfs,true,541.83,3432463,46.95,57861,1788.59
wallFollower,true,914.55,7815679,106.90,57861,2261.94
dijkstra,false,4276.79,8003735,99.96,9065,3039.47
astar,false,2343.65,8149534,101.79,9067,3282.87
bfs,false,1480.12,8003736,99.97,9065,3117.44
dfs,false,572.97,3118868,38.95,45186,2103.16
wallFollower,false,1332.72,8527077,106.50,2324922,3154.55
