Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1165.36,3828625,99.51,39615,1796.23
astar,true,1059.21,3832124,99.60,39615,1693.46
bfs,true,799.68,3828625,99.51,39615,1486.98
dfs,true,308.03,1913925,49.74,39615,1210.05
wallFollower,true,453.40,3905413,101.50,39615,1297.67
dijkstra,false,1852.27,4211676,99.96,6589,2146.08
astar,false,1067.17,4288363,101.78,6590,2004.09
bfs,false,706.36,4211679,99.96,6589,1375.53
dfs,false,95.28,469323,11.14,31072,604.65
wallFollower,false,671.05,4469692,106.09,1219515,1443.04
