Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,321.23,1141863,98.33,17977,518.16
astar,true,313.05,1148917,98.93,17977,512.99
bfs,true,238.86,1141868,98.33,17977,505.55
dfs,true,104.63,606386,52.22,17977,416.73
wallFollower,true,130.97,1127758,97.11,17977,485.48
dijkstra,false,445.74,1271015,99.96,3629,585.23
astar,false,311.77,1294300,101.79,3633,614.61
bfs,false,210.04,1271016,99.96,3629,465.31
dfs,false,73.74,393618,30.96,18306,354.89
wallFollower,false,204.08,1376524,108.26,367046,518.77
