Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,678.51,2300880,99.55,27017,1042.11
astar,true,646.84,2304286,99.70,27017,990.42
bfs,true,480.62,2300882,99.55,27017,918.03
dfs,true,191.40,1131809,48.97,27017,740.55
wallFollower,true,285.51,2385666,103.22,27017,815.15
dijkstra,false,1011.63,2529791,99.96,5123,1226.19
astar,false,638.64,2575551,101.77,5124,1122.96
bfs,false,424.46,2529792,99.96,5123,984.99
dfs,false,183.75,915603,36.18,24148,553.65
wallFollower,false,404.45,2694223,106.46,730026,1010.94
