Algorithm,SinglePath,Time,VisitedNodes,VisitedPercentage,PathLength,MemoryUsed
dijkstra,true,2.1267,237.4,52.87,109.8,0.30
astar,true,2.7188,215.6,48.02,109.8,0.23
bfs,true,0.8853,237.8,52.96,109.8,0.17
dfs,true,0.7548,181.4,40.40,109.8,0.14
wallFollower,true,0.8122,292.8,65.21,109.8,0.18
dijkstra,false,3.2513,342.2,74.48,83.8,0.56
astar,false,2.4410,257.8,56.08,83.8,0.30
bfs,false,1.1716,342.4,74.53,83.8,0.24
dfs,false,1.3499,268,58.37,98.6,0.21
wallFollower,false,0.8605,366.8,80.00,120.2,0.22
