Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1388.32,4490371,99.79,43660,1839.61
astar,true,1292.31,4492995,99.84,43660,1674.16
bfs,true,952.81,4490376,99.79,43660,1590.22
dfs,true,408.79,2579033,57.31,43660,1236.68
wallFollower,true,454.33,3885349,86.34,43660,1113.80
dijkstra,false,2286.83,4925898,99.96,7151,1784.08
astar,false,1275.47,5015632,101.78,7153,2406.59
bfs,false,855.97,4925899,99.96,7151,2066.45
dfs,false,276.48,1347028,27.34,36899,842.86
wallFollower,false,806.14,5297880,107.51,1428117,2235.63
