Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,280.21,1003739,99.00,17259,449.53
astar,true,269.94,1007128,99.33,17259,435.06
bfs,true,204.49,1003740,99.00,17259,450.92
dfs,true,83.00,499723,49.29,17259,342.52
wallFollower,true,117.87,1045190,103.09,17259,381.89
dijkstra,false,389.32,1109652,99.96,3395,417.36
astar,false,278.99,1130057,101.80,3395,401.68
bfs,false,192.77,1109651,99.96,3395,514.21
dfs,false,107.55,599475,54.01,18418,428.62
wallFollower,false,175.24,1191381,107.32,316196,544.24
