Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,808.75,2681714,99.30,31475,1150.85
astar,true,763.88,2686560,99.48,31475,1255.77
bfs,true,560.76,2681715,99.30,31475,1121.65
dfs,true,191.60,1075423,39.82,31475,831.94
wallFollower,true,378.08,3280756,121.49,31475,1057.83
dijkstra,false,1215.17,2955941,99.96,5545,1286.84
astar,false,763.49,3009682,101.78,5547,1265.09
bfs,false,507.54,2955940,99.96,5545,1034.25
dfs,false,238.48,1185897,40.10,26904,735.67
wallFollower,false,471.89,3140509,106.20,862899,1146.18
