Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1888.96,5915203,99.39,49958,2617.10
astar,true,1767.55,5927709,99.60,49958,2553.67
bfs,true,1310.64,5915211,99.39,49958,2116.81
dfs,true,460.87,2646484,44.47,49958,1764.51
wallFollower,true,801.88,6659473,111.90,49958,2287.16
dijkstra,false,3307.87,6514676,99.96,8183,1785.67
astar,false,1860.80,6633842,101.79,8183,2780.15
bfs,false,1211.39,6514675,99.96,8183,2501.84
dfs,false,561.66,2940144,45.11,44661,1758.26
wallFollower,false,1075.94,6947411,106.61,1894797,2780.02
