Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,766.74,2630092,99.44,31103,1319.73
astar,true,708.51,2634170,99.59,31103,1234.95
bfs,true,528.16,2630095,99.44,31103,1024.47
dfs,true,232.56,1418209,53.62,31103,1016.27
wallFollower,true,290.41,2484528,93.93,31103,883.00
dijkstra,false,1203.96,2895173,99.96,5464,1420.25
astar,false,755.77,2947654,101.78,5467,1255.33
bfs,false,502.13,2895174,99.96,5464,999.39
dfs,false,223.75,1203159,41.54,23743,1035.65
wallFollower,false,469.76,3139231,108.39,828129,958.66
