Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,665.21,2242758,99.43,29010,1006.19
astar,true,627.25,2244775,99.52,29010,1028.76
bfs,true,477.55,2242758,99.43,29010,957.69
dfs,true,150.92,902750,40.02,29010,694.71
wallFollower,true,307.91,2734804,121.24,29010,902.94
dijkstra,false,986.73,2469011,99.96,5058,1033.05
astar,false,628.78,2513837,101.78,5058,1085.69
bfs,false,417.03,2469012,99.96,5058,1144.56
dfs,false,227.55,1213009,49.11,22598,868.48
wallFollower,false,386.35,2627581,106.38,721953,1093.98
