Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1330.67,4257567,99.59,41615,1630.23
astar,true,1220.10,4261042,99.68,41615,1753.64
bfs,true,911.78,4257567,99.59,41615,1618.12
dfs,true,313.07,2048779,47.93,41615,1467.15
wallFollower,true,499.51,4493748,105.12,41615,1918.79
dijkstra,false,2125.24,4679291,99.96,6940,1893.11
astar,false,1194.94,4764811,101.79,6942,1986.97
bfs,false,777.15,4679290,99.96,6940,1747.86
dfs,false,163.56,793111,16.94,38525,656.99
wallFollower,false,706.70,5005736,106.94,1355165,1625.57
