Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2069.97,6451429,99.56,53983,3084.98
astar,true,1949.10,6459912,99.69,53983,3345.66
bfs,true,1436.66,6451432,99.56,53983,2626.15
dfs,true,557.50,3023312,46.66,53983,1473.81
wallFollower,true,847.63,6967326,107.52,53983,2604.56
dijkstra,false,3613.31,7093388,99.96,8519,2694.52
astar,false,1982.35,7222802,101.79,8520,2677.70
bfs,false,1257.08,7093388,99.96,8519,3103.09
dfs,false,355.62,1892401,26.67,41800,1554.12
wallFollower,false,1107.49,7512228,105.87,2062855,2736.60
