Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,631.11,2137893,99.40,28008,1043.20
astar,true,602.13,2142182,99.60,28008,991.76
bfs,true,454.19,2137898,99.40,28008,859.17
dfs,true,170.12,958092,44.55,28008,836.08
wallFollower,true,284.39,2412856,112.19,28008,1033.13
dijkstra,false,912.15,2354127,99.96,4941,1229.07
astar,false,582.42,2396820,101.78,4944,1160.05
bfs,false,392.75,2354128,99.96,4941,859.78
dfs,false,94.43,460626,19.56,26323,453.63
wallFollower,false,365.16,2504246,106.34,681370,945.39
