Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,288.00,1036908,98.64,17081,389.74
astar,true,275.53,1040870,99.01,17081,376.17
bfs,true,216.95,1036910,98.64,17081,286.09
dfs,true,83.77,479249,45.59,17081,370.78
wallFollower,true,133.50,1160989,110.44,17081,511.26
dijkstra,false,402.35,1150568,99.96,3457,660.70
astar,false,286.51,1171558,101.79,3458,658.97
bfs,false,199.29,1150567,99.96,3457,491.83
dfs,false,98.78,537607,46.71,15165,383.37
wallFollower,false,184.97,1225376,106.46,330649,473.33
