Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,878.95,2921569,99.44,33616,1331.72
astar,true,816.93,2926069,99.60,33616,1258.11
bfs,true,612.29,2921571,99.44,33616,1071.84
dfs,true,224.74,1405249,47.83,33616,994.45
wallFollower,true,354.82,3098798,105.48,33616,965.90
dijkstra,false,1342.42,3215876,99.96,5738,1368.94
astar,false,807.14,3274346,101.78,5742,1345.71
bfs,false,533.60,3215879,99.96,5738,1053.22
dfs,false,159.51,786664,24.45,28164,671.79
wallFollower,false,504.93,3417244,106.22,928622,1109.06
