Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,91.35,356405,98.66,9351,110.96
astar,true,89.71,357190,98.88,9351,103.70
bfs,true,70.99,356405,98.66,9351,123.91
dfs,true,32.17,211382,58.51,9351,146.12
wallFollower,true,34.56,308398,85.37,9351,149.70
dijkstra,false,115.64,395239,99.95,2026,179.25
astar,false,89.58,402532,101.79,2029,168.96
bfs,false,62.84,395238,99.95,2026,134.16
dfs,false,18.60,94840,23.98,9338,73.78
wallFollower,false,58.61,424013,107.23,111917,155.49
