Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2362.21,7085707,99.50,53802,2930.47
astar,true,2156.99,7092245,99.59,53802,2836.03
bfs,true,1555.70,7085706,99.50,53802,2381.01
dfs,true,547.12,3420729,48.03,53802,2631.59
wallFollower,true,882.54,7455402,104.69,53802,3128.41
dijkstra,false,4132.56,7795981,99.96,8966,3571.28
astar,false,2247.62,7938322,101.79,8967,3439.71
bfs,false,1435.12,7795981,99.96,8966,3030.42
dfs,false,584.16,2895986,37.13,45609,1444.27
wallFollower,false,1326.15,8328682,106.79,2255418,2813.95
