Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2473.71,7577540,99.64,59197,3861.05
astar,true,2286.81,7582012,99.70,59197,3716.64
bfs,true,1647.41,7577540,99.64,59197,2894.92
dfs,true,797.95,4673867,61.46,59197,2669.01
wallFollower,true,729.94,5920288,77.85,59197,3055.66
dijkstra,false,4454.78,8325129,99.96,9271,3682.64
astar,false,2371.65,8476911,101.79,9274,3407.07
bfs,false,1535.16,8325129,99.96,9271,2708.65
dfs,false,301.63,1455292,17.47,52490,1373.95
wallFollower,false,1343.73,8870789,106.52,2412099,3028.46
