Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1216.32,4032347,99.29,40117,2152.60
astar,true,1114.33,4037759,99.42,40117,1943.72
bfs,true,823.61,4032354,99.29,40117,1621.23
dfs,true,383.93,2288981,56.36,40117,1147.43
wallFollower,true,423.46,3584418,88.26,40117,1751.66
dijkstra,false,2006.65,4445562,99.96,6779,1980.97
astar,false,1157.06,4526564,101.79,6780,2101.03
bfs,false,781.88,4445562,99.96,6779,1669.34
dfs,false,315.22,1661307,37.36,36021,968.66
wallFollower,false,728.07,4765677,107.16,1285821,1859.93
