Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,573.06,1978916,98.95,25224,713.29
astar,true,541.17,1984016,99.20,25224,645.07
bfs,true,406.51,1978916,98.95,25224,787.11
dfs,true,166.48,1036106,51.81,25224,667.00
wallFollower,true,218.12,1952934,97.65,25224,863.23
dijkstra,false,852.24,2189074,99.96,4792,886.46
astar,false,558.47,2228781,101.78,4793,917.53
bfs,false,375.06,2189076,99.96,4792,993.65
dfs,false,99.53,529658,24.19,26952,420.15
wallFollower,false,342.25,2357272,107.64,628750,905.04
